Algoritmo;Precision;F1_Score;Latencia_Media;Verdaderos_Positivos_TP;Falsos_Positivos_FP;Falsos_Negativos_FN
Z-Score_Termico;32.26%;0.4082;0.0 seg;10;21;8
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;18
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4082;0.0 seg;10;21;8
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;18
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4082;0.0 seg;10;21;8
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;18
Z-Score_Termico;32.26%;0.4082;0.0 seg;10;21;8
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;18
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4000;0.0 seg;10;21;9
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;19
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4000;0.0 seg;10;21;9
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;19
Z-Score_Termico;32.26%;0.4000;0.0 seg;10;21;9
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;19
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4000;0.0 seg;10;21;9
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;19
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4000;0.0 seg;10;21;9
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;19
Z-Score_Termico;32.26%;0.4000;0.0 seg;10;21;9
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;19
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4000;0.0 seg;10;21;9
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;19
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.4000;0.0 seg;10;21;9
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;19
Z-Score_Termico;32.26%;0.4000;0.0 seg;10;21;9
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;19
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;26
Z-Score_Termico;32.26%;0.3922;0.0 seg;10;21;10
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;20
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;32.26%;0.3922;0.0 seg;10;21;10
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;20
Z-Score_Termico;32.26%;0.3922;0.0 seg;10;21;10
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;20
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;32.26%;0.3846;0.0 seg;10;21;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;0;21
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;31.25%;0.3774;0.0 seg;10;22;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;1;21
Z-Score_Termico;31.25%;0.3774;0.0 seg;10;22;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;1;21
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;30.30%;0.3704;0.0 seg;10;23;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;1;21
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;29.41%;0.3636;0.0 seg;10;24;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;2;21
Z-Score_Termico;28.57%;0.3571;0.0 seg;10;25;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;3;21
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;27.78%;0.3509;0.0 seg;10;26;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;4;21
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;27.78%;0.3509;0.0 seg;10;26;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;5;21
Z-Score_Termico;27.03%;0.3448;0.0 seg;10;27;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;6;21
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3390;0.0 seg;10;28;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;21
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3390;0.0 seg;10;28;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;21
Z-Score_Termico;26.32%;0.3390;0.0 seg;10;28;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;21
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3390;0.0 seg;10;28;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;21
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3390;0.0 seg;10;28;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;21
Z-Score_Termico;26.32%;0.3390;0.0 seg;10;28;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;21
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3390;0.0 seg;10;28;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;21
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3390;0.0 seg;10;28;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;21
Z-Score_Termico;26.32%;0.3390;0.0 seg;10;28;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;21
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3390;0.0 seg;10;28;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;21
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3390;0.0 seg;10;28;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;21
Z-Score_Termico;26.32%;0.3390;0.0 seg;10;28;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;21
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3390;0.0 seg;10;28;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;21
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3390;0.0 seg;10;28;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;21
Z-Score_Termico;26.32%;0.3390;0.0 seg;10;28;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;21
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3390;0.0 seg;10;28;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;21
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3390;0.0 seg;10;28;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;21
Z-Score_Termico;26.32%;0.3390;0.0 seg;10;28;11
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;21
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3333;0.0 seg;10;28;12
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;22
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3333;0.0 seg;10;28;12
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;22
Z-Score_Termico;26.32%;0.3333;0.0 seg;10;28;12
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;22
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3333;0.0 seg;10;28;12
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;22
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3333;0.0 seg;10;28;12
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;22
Z-Score_Termico;26.32%;0.3279;0.0 seg;10;28;13
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;23
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3279;0.0 seg;10;28;13
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;23
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3279;0.0 seg;10;28;13
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;23
Z-Score_Termico;26.32%;0.3279;0.0 seg;10;28;13
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;23
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3279;0.0 seg;10;28;13
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;23
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3279;0.0 seg;10;28;13
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;23
Z-Score_Termico;26.32%;0.3279;0.0 seg;10;28;13
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;23
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3226;0.0 seg;10;28;14
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;24
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3226;0.0 seg;10;28;14
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;24
Z-Score_Termico;26.32%;0.3175;0.0 seg;10;28;15
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;25
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3175;0.0 seg;10;28;15
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;25
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3175;0.0 seg;10;28;15
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;25
Z-Score_Termico;26.32%;0.3175;0.0 seg;10;28;15
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;25
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3175;0.0 seg;10;28;15
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;25
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3175;0.0 seg;10;28;15
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;25
Z-Score_Termico;26.32%;0.3175;0.0 seg;10;28;15
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;25
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3175;0.0 seg;10;28;15
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;25
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3175;0.0 seg;10;28;15
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;25
Z-Score_Termico;26.32%;0.3175;0.0 seg;10;28;15
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;25
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3125;0.0 seg;10;28;16
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;26
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3125;0.0 seg;10;28;16
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;26
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;28
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;28
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;28
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;28
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;28
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;28
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;28
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;28
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;28
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;29
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;29
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;29
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;29
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;29
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;29
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;29
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;29
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;29
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;29
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;29
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;29
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Z-Score_Termico;26.32%;0.3077;0.0 seg;10;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;27
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;29
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;29
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;29
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;29
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;30
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;30
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;30
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;30
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;30
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;30
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;30
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;30
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;30
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;30
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;30
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;31
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;31
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;31
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Z-Score_Termico;28.21%;0.3284;0.0 seg;11;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;28
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;31
Z-Score_Termico;30.00%;0.3478;0.0 seg;12;28;17
EWMA_Termico;0.00%;0.0000;0.0 seg;0;7;29
Logica_Difusa_Fugas;0.00%;0.0000;0.0 seg;0;0;31
